,loss,custom_mean_iou,f1-score,val_loss,val_custom_mean_iou,val_f1-score
32,0.09549079320141088,0.9079751968383789,0.9477272033691406,0.17090169021061488,0.8321544528007507,0.8991788029670715
33,0.09641252035663878,0.9067492485046387,0.9471663236618042,0.17783434050423758,0.8239055275917053,0.8947611451148987
34,0.10079209409027456,0.9026618599891663,0.9446452856063843,0.16762120383126394,0.8347394466400146,0.9025769829750061
35,0.09897883663482013,0.9040495753288269,0.9455721378326416,0.16162444012505667,0.8405203223228455,0.9056005477905273
36,0.09311513950891584,0.9098480343818665,0.9492544531822205,0.18525180646351405,0.8166822791099548,0.888400137424469
37,0.09312575828063525,0.9097127914428711,0.949239194393158,0.16092063699449813,0.8416345715522766,0.906838595867157
38,0.09260615084401544,0.9104108810424805,0.9495352506637573,0.15391574587140763,0.8480281233787537,0.9110441207885742
39,0.09150231005246766,0.9113380908966064,0.9501625299453735,0.15875416142599924,0.8436617255210876,0.9082518815994263
40,0.09394892618477901,0.9088999629020691,0.9487111568450928,0.15778258868626185,0.8441894054412842,0.9088749289512634
41,0.09488040102048084,0.9076916575431824,0.9481629729270935,0.16622332164219447,0.8351547122001648,0.9030648469924927
42,0.09236069292851326,0.9104945063591003,0.9496148228645325,0.1574373756136213,0.8445801734924316,0.90841144323349
43,0.08780388315890066,0.9147283434867859,0.9523301720619202,0.16658095802579606,0.8352121710777283,0.9016599059104919
44,0.08486542477043246,0.9178733229637146,0.9540490508079529,0.15934582267488753,0.8424362540245056,0.9072877764701843
45,0.08595411702294216,0.9166249632835388,0.9533993005752563,0.15058996847697667,0.8510797023773193,0.9134532809257507
46,0.08686435737899531,0.9157746434211731,0.9529988765716553,0.15801876783370972,0.8439059853553772,0.9087136387825012
47,0.08847561483256913,0.9139869213104248,0.9518517851829529,0.14744333709989274,0.8543570637702942,0.9156774878501892
48,0.08051296985037973,0.9221792221069336,0.9565999507904053,0.15325612681252615,0.8480300903320312,0.9115819931030273
49,0.07862160408236898,0.9242463111877441,0.957709014415741,0.15103344406400407,0.8501858115196228,0.9131258726119995
