,loss,custom_mean_iou,f1-score,val_loss,val_custom_mean_iou,val_f1-score
0,1.1160482886879959,0.30318018794059753,0.2932460904121399,1.0348703145980835,0.29619893431663513,0.2854481041431427
1,0.6716859343372927,0.43116745352745056,0.45586761832237244,1.2431731541951498,0.23903387784957886,0.25102370977401733
2,0.6050757653504024,0.483419805765152,0.532813310623169,1.502021884918213,0.17692796885967255,0.24324457347393036
3,0.53969369258354,0.5382184982299805,0.606774628162384,0.7867078820864359,0.32469019293785095,0.33261674642562866
4,0.4982109755142374,0.5681101679801941,0.6511858105659485,0.7937043070793152,0.37116166949272156,0.39607587456703186
5,0.4790189025892613,0.5850436091423035,0.6695391535758972,0.6172750373681386,0.4921064078807831,0.5764709711074829
6,0.4302669537229726,0.6274891495704651,0.7151384353637695,1.113309625784556,0.3815709054470062,0.4657546579837799
7,0.4231491052346944,0.6319697499275208,0.7231213450431824,0.539025874932607,0.5197610855102539,0.6104452013969421
8,0.37659019883299377,0.6712216734886169,0.7645509243011475,0.5804506063461303,0.4773646593093872,0.5689748525619507
9,0.34214714791699,0.7031298279762268,0.789711058139801,0.355522088209788,0.7029683589935303,0.7833648920059204
10,0.32296688194173906,0.7186864018440247,0.8059418797492981,0.369507247209549,0.696157693862915,0.7783884406089783
11,0.30281456771804055,0.7353461384773254,0.8205803632736206,0.5210362394650777,0.5697997212409973,0.6500293016433716
12,0.2787422629104259,0.756615400314331,0.837032675743103,0.3604975481828054,0.6850754618644714,0.7758132219314575
13,0.2592253186676578,0.7740489840507507,0.8507320284843445,0.3651899258295695,0.6825483441352844,0.7699390649795532
14,0.24245273660017394,0.7886503338813782,0.8626223206520081,0.518088843425115,0.5479827523231506,0.644417405128479
15,0.231161686345236,0.7989030480384827,0.8705675005912781,0.343319175640742,0.7001550197601318,0.7935740351676941
16,0.22540787162200046,0.8030142188072205,0.874543309211731,0.3789488573869069,0.6872730255126953,0.7655017375946045
17,0.21521726201053107,0.8135743737220764,0.8810122013092041,0.2674291928609212,0.7699114680290222,0.8455647826194763
18,0.20006156098463893,0.8262923359870911,0.8905045390129089,0.5236811935901642,0.544809103012085,0.6440341472625732
19,0.19088948224974112,0.8343183994293213,0.8964114785194397,0.3118106613556544,0.7285248637199402,0.8165964484214783
20,0.1874047169256138,0.8375527262687683,0.898707926273346,0.20677180488904318,0.8244524598121643,0.8850242495536804
21,0.18087805225971787,0.8425764441490173,0.9026872515678406,0.19977433681488038,0.8337720036506653,0.8888582587242126
22,0.1674370247639614,0.8548030257225037,0.9108069539070129,0.19337658087412515,0.838908851146698,0.8933678865432739
23,0.1633689040473117,0.8585135340690613,0.9131431579589844,0.18156330386797587,0.8454911112785339,0.9014050364494324
24,0.15717017162540498,0.8641243577003479,0.9168413281440735,0.24467838803927103,0.7911443114280701,0.8619087338447571
25,0.1544779417148697,0.8665226101875305,0.9183710217475891,0.23511383136113484,0.7970355153083801,0.8687105178833008
26,0.15125036908034659,0.8686410784721375,0.9203500151634216,0.17331837018330892,0.8526504635810852,0.9071006178855896
27,0.1617893319740418,0.8603916764259338,0.9142681956291199,0.40587878624598184,0.6587207913398743,0.7552148103713989
28,0.16503167915497532,0.8567641377449036,0.9127709269523621,0.3799447864294052,0.6753454208374023,0.7736151814460754
29,0.14127442219862418,0.8775267601013184,0.9262292981147766,0.7886567831039428,0.37349650263786316,0.41582509875297546
30,0.13938203890795245,0.8790794014930725,0.9274922013282776,0.1943461020787557,0.837635338306427,0.8951995372772217
31,0.13673054362096332,0.8811751008033752,0.9292414784431458,0.41710318525632223,0.6446229219436646,0.744307279586792
